route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1-318,SEPT20-FriCFD-Weekday-01,74699449-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699450-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699451-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699452-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699453-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699454-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699455-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699456-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699457-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699458-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699459-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699460-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699461-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699462-SEPT20-FriCFD-Weekday-01,"Blair",0,9255515,10674
1-318,SEPT20-FriCFD-Weekday-01,74699463-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255515,10675
1-318,SEPT20-FriCFD-Weekday-01,74699466-SEPT20-FriCFD-Weekday-01,"Blair",0,9255516,10685
1-318,SEPT20-FriCFD-Weekday-01,74699467-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255516,10675
1-318,SEPT20-FriCFD-Weekday-01,74699468-SEPT20-FriCFD-Weekday-01,"Blair",0,9255516,10674
1-318,SEPT20-FriCFD-Weekday-01,74699469-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255516,10675
1-318,SEPT20-FriCFD-Weekday-01,74699470-SEPT20-FriCFD-Weekday-01,"Blair",0,9255516,10674
1-318,SEPT20-FriCFD-Weekday-01,74699471-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255516,10675
1-318,SEPT20-FriCFD-Weekday-01,74699472-SEPT20-FriCFD-Weekday-01,"Blair",0,9255516,10674
1-318,SEPT20-FriCFD-Weekday-01,74699473-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255516,10675
1-318,SEPT20-FriCFD-Weekday-01,74699474-SEPT20-FriCFD-Weekday-01,"Blair",0,9255516,10674
1-318,SEPT20-FriCFD-Weekday-01,74699477-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255517,10677
1-318,SEPT20-FriCFD-Weekday-01,74699478-SEPT20-FriCFD-Weekday-01,"Blair",0,9255517,10674
1-318,SEPT20-FriCFD-Weekday-01,74699479-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255517,10675
1-318,SEPT20-FriCFD-Weekday-01,74699480-SEPT20-FriCFD-Weekday-01,"Blair",0,9255517,10674
1-318,SEPT20-FriCFD-Weekday-01,74699481-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255517,10675
1-318,SEPT20-FriCFD-Weekday-01,74699482-SEPT20-FriCFD-Weekday-01,"Blair",0,9255517,10674
1-318,SEPT20-FriCFD-Weekday-01,74699483-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255517,10675
1-318,SEPT20-FriCFD-Weekday-01,74699484-SEPT20-FriCFD-Weekday-01,"Blair",0,9255517,10674
1-318,SEPT20-FriCFD-Weekday-01,74699485-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255517,10675
1-318,SEPT20-FriCFD-Weekday-01,74699486-SEPT20-FriCFD-Weekday-01,"Blair",0,9255517,10674
1-318,SEPT20-FriCFD-Weekday-01,74699489-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10677
1-318,SEPT20-FriCFD-Weekday-01,74699490-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699491-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699492-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699493-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699494-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699495-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699496-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699497-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699498-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699499-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699500-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699501-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699502-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699503-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699504-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699505-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699506-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699507-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699508-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699509-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699510-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699511-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699512-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699513-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699514-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699515-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255518,10675
1-318,SEPT20-FriCFD-Weekday-01,74699516-SEPT20-FriCFD-Weekday-01,"Blair",0,9255518,10674
1-318,SEPT20-FriCFD-Weekday-01,74699519-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10677
1-318,SEPT20-FriCFD-Weekday-01,74699520-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699521-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699522-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699523-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699524-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699525-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699526-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699527-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699528-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699529-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699530-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699531-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699532-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699533-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699534-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699535-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699536-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699537-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699538-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699539-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699540-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699541-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699542-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699543-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699544-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699545-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699546-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699547-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699548-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699549-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699550-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699551-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699552-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699553-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255519,10675
1-318,SEPT20-FriCFD-Weekday-01,74699554-SEPT20-FriCFD-Weekday-01,"Blair",0,9255519,10674
1-318,SEPT20-FriCFD-Weekday-01,74699557-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10677
1-318,SEPT20-FriCFD-Weekday-01,74699558-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699559-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699560-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699561-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699562-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699563-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699564-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699565-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699566-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699567-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699568-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699569-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699570-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699571-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699572-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699573-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699574-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699575-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699576-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699577-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699578-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699579-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699580-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699581-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699582-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699583-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699584-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699585-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699586-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699587-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699588-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699589-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699590-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699591-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699592-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699593-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699594-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699595-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699596-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699597-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699598-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699599-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255520,10675
1-318,SEPT20-FriCFD-Weekday-01,74699600-SEPT20-FriCFD-Weekday-01,"Blair",0,9255520,10674
1-318,SEPT20-FriCFD-Weekday-01,74699603-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10677
1-318,SEPT20-FriCFD-Weekday-01,74699604-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699605-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699606-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699607-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699608-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699609-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699610-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699611-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699612-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699613-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699614-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699615-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699616-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699617-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699618-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699619-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699620-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699621-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699622-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699623-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699624-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699625-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699626-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699627-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255521,10675
1-318,SEPT20-FriCFD-Weekday-01,74699628-SEPT20-FriCFD-Weekday-01,"Blair",0,9255521,10674
1-318,SEPT20-FriCFD-Weekday-01,74699631-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10688
1-318,SEPT20-FriCFD-Weekday-01,74699632-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699633-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699634-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699635-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699636-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699637-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699638-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699639-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699640-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699641-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699642-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699643-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699644-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699645-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699646-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699647-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699648-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699649-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699650-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699651-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699652-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699653-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699654-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699655-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699656-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699657-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699658-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699659-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699660-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699661-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699662-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699663-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699664-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255522,10675
1-318,SEPT20-FriCFD-Weekday-01,74699665-SEPT20-FriCFD-Weekday-01,"Blair",0,9255522,10674
1-318,SEPT20-FriCFD-Weekday-01,74699668-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255523,10677
1-318,SEPT20-FriCFD-Weekday-01,74699669-SEPT20-FriCFD-Weekday-01,"Blair",0,9255523,10674
1-318,SEPT20-FriCFD-Weekday-01,74699670-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255523,10675
1-318,SEPT20-FriCFD-Weekday-01,74699671-SEPT20-FriCFD-Weekday-01,"Blair",0,9255523,10674
1-318,SEPT20-FriCFD-Weekday-01,74699672-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255523,10675
1-318,SEPT20-FriCFD-Weekday-01,74699673-SEPT20-FriCFD-Weekday-01,"Blair",0,9255523,10674
1-318,SEPT20-FriCFD-Weekday-01,74699676-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10688
1-318,SEPT20-FriCFD-Weekday-01,74699677-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
1-318,SEPT20-FriCFD-Weekday-01,74699678-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10674
1-318,SEPT20-FriCFD-Weekday-01,74699679-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
1-318,SEPT20-FriCFD-Weekday-01,74699680-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10674
1-318,SEPT20-FriCFD-Weekday-01,74699681-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
1-318,SEPT20-FriCFD-Weekday-01,74699682-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10674
1-318,SEPT20-FriCFD-Weekday-01,74699683-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
1-318,SEPT20-FriCFD-Weekday-01,74699684-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10674
1-318,SEPT20-FriCFD-Weekday-01,74699685-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
1-318,SEPT20-FriCFD-Weekday-01,74699686-SEPT20-FriCFD-Weekday-01,"Blair",0,9255524,10674
1-318,SEPT20-FriCFD-Weekday-01,74699687-SEPT20-FriCFD-Weekday-01,"Tunney's Pasture",1,9255524,10675
